GIS_ID,FACILITY,NAME,TYPE,SHAPE_Area,FEAT_ID,OBJECTID,GLOBALID,SHAPE_Length
99066,0,PARKWAY POND,LAKE,1146761.94138031,1,1,{8C27247A-A77C-4D2D-9E14-CEF5A60AF922},7799.3395882229
99068,0,POND 10B,LAKE,478556.692244898,2,2,{309827FD-A7D2-491E-981B-41130A176A8B},3518.33966864542
99069,0,POND 10C,LAKE,136270.464947573,3,3,{B26ADBE9-CD53-4F5A-A037-140405513312},1527.74432011658
99067,0,POND 10A,LAKE,371685.299105586,4,4,{12C4C2B0-3DAF-4C19-BFB8-59EAEABF46A8},2887.75280986423
92612,9261,HELMSLEY POND,PERCOLATION POND,48649.0687367516,5,5,{E9F7258A-2B8E-4F6C-B9FE-39DBF66D050E},913.180476512337
92340,9234,OVERFELT PONDS,PERCOLATION POND,41495.9017276984,6,6,{33992A7D-89A8-4B52-BD8E-E435EFB3689A},904.031142254284
92340,9234,OVERFELT PONDS,PERCOLATION POND,61073.7637176599,7,7,{3E87DCFC-5108-4209-BB09-848F1E1D23E8},1313.68169796057
92340,9234,OVERFELT PONDS,PERCOLATION POND,28883.7626058773,8,8,{9C02F1CD-0BBD-4B54-AA89-263BB8C4CAFC},631.170344710065
92700,9270,MCCLELLAN PONDS,PERCOLATION POND,112360.42130981,9,9,{023E2EC0-F8FB-462C-A3BC-867E16A1E676},1936.88173792688
92700,9270,MCCLELLAN PONDS,PERCOLATION POND,8902.79012147378,10,10,{06192B09-AB39-497B-857D-0F67F069B5AA},391.129403560431
92971,9297,MADRONE PONDS,PERCOLATION POND,49680.5036028849,11,11,{3696FE09-E8FE-477E-BF14-13836DDDE14A},3800.84187254466
92971,9297,MADRONE PONDS,PERCOLATION POND,34810.1684114327,12,12,{503BFBE0-A210-43A5-97EC-E7CE64882909},3848.70548430788
92971,9297,MADRONE PONDS,PERCOLATION POND,35695.3837164608,13,13,{13A27DF8-3FD0-4BAB-A6FA-9F63C126181A},3177.53295737315
92971,9297,MADRONE PONDS,PERCOLATION POND,22759.7935451894,14,14,{E8ADAE7F-5A09-46BD-B3C0-BD2B2B6C5E1B},1991.84668454743
